product_name,product_url,product_brand,product_image_url,product_image_type,product_image_name,product_code,product_description,product_unit_price,product_currency,product_discount_percentage,product_total_orders,product_stock_quantity,product_total_ratings,product_overall_stars,category_name
BÔNG LAN TRỨNG MUỐI ĐẶC BIỆT LỚN,https://www.panacota.vn/products/bltm-sot-cheese-dac-biet-l,panacota,https://product.hstatic.net/200000723779/product/ef70e9d68f434b47be0690c6e7cc26f2_2f6c9129a64b4e9d9974358bd4beeab5_small.jpeg|https://product.hstatic.net/200000723779/product/160625935dc74dfd8a37ffc9feb88a17_ae443585cdb741b0a46f1dafbabb42e3_small.jpg|https://product.hstatic.net/200000723779/product/3e4369752c7241409f5195d566b72bf0_5b92acb7c49e4f3081aa72fd3ebd8999_small.jpeg|https://product.hstatic.net/200000723779/product/c6c057b72cd040d4be605f0dc3c4739a_75958b5b870d445a9b15752d8600df10_small.jpeg|https://product.hstatic.net/200000723779/product/3cd10b39b24b487ba8bf4740023c0667_a95fd5c2b55244efbe7df665528c682e_small.jpeg,1,BÔNG LAN TRỨNG MUỐI ĐẶC BIỆT LỚN|BÔNG LAN TRỨNG MUỐI ĐẶC BIỆT LỚN|BÔNG LAN TRỨNG MUỐI ĐẶC BIỆT LỚN|BÔNG LAN TRỨNG MUỐI ĐẶC BIỆT LỚN|BÔNG LAN TRỨNG MUỐI ĐẶC BIỆT LỚN,PA-CA-163,"Cốt bánh thơm phức, bông mềm, xốp nhẹ như mây, mềm tan trong miệng... Vị béo ngậy ngập tràn bởi sốt cheese sánh mượt đậm ngậy và sốt dầu trứng béo mướt...(Béo! Ngậy! Nhưng yên tâm là không hề ngấy!) Vị bùi bùi thơm ngon của rất nhiều trứng muối tuyển chọn, cùng với vị thịt đậm đà, mặn ngọt thơm lừng của chà bông xù tơi phủ kín trên mặt bánh...","{'product_sizes': 'S|M|L', 'product_prices': '270000|282000|294000'}",₫,0,140,50,38,4.6,Cakes
BÔNG LAN TRỨNG MUỐI ĐẶC BIỆT NHỎ,https://www.panacota.vn/products/bltm-sot-cheese-dac-biet-s,panacota,https://product.hstatic.net/200000723779/product/z5542582541160_72305374802e466664728a5fa2d43e02_095cbcf54eaf45459919a0d9c753a6d4_small.jpg|https://product.hstatic.net/200000723779/product/z5542582637311_1ecfbdf12abf3ceed1caf87183541354_702a9a04bdc34f3697654ade5e556106_small.jpg|https://product.hstatic.net/200000723779/product/z5542582689245_c5b5d55fcf4cc3f5618100eeea8c112d_7a1e47dd4bd74d52a2d60fb8cdcbf572_small.jpg|https://product.hstatic.net/200000723779/product/z5542582664243_f4d6c120789ead7020ff94f5944b2707_f79738ab5a1f4302ba3250a9e6d63840_small.jpg|https://product.hstatic.net/200000723779/product/z5542582737709_a488669468ebf2da00ce91bea6022269_62c24640316b42819b23f4e821b45e80_small.jpg|https://product.hstatic.net/200000723779/product/d68635d806b1428b95dbf5405e46b558_d57015c7c31e4368a791ae918a2641db_small.jpg,1,BÔNG LAN TRỨNG MUỐI ĐẶC BIỆT NHỎ|BÔNG LAN TRỨNG MUỐI ĐẶC BIỆT NHỎ|BÔNG LAN TRỨNG MUỐI ĐẶC BIỆT NHỎ|BÔNG LAN TRỨNG MUỐI ĐẶC BIỆT NHỎ|BÔNG LAN TRỨNG MUỐI ĐẶC BIỆT NHỎ|BÔNG LAN TRỨNG MUỐI ĐẶC BIỆT NHỎ,PA-CA-164,"Cốt bánh thơm phức, bông mềm, xốp nhẹ như mây, mềm tan trong miệng... Vị béo ngậy ngập tràn bởi sốt cheese sánh mượt đậm ngậy và sốt dầu trứng béo mướt...(Béo! Ngậy! Nhưng yên tâm là không hề ngấy!) Vị bùi bùi thơm ngon của rất nhiều trứng muối tuyển chọn, cùng với vị thịt đậm đà, mặn ngọt thơm lừng của chà bông xù tơi phủ kín trên mặt bánh...","{'product_sizes': 'S|M|L', 'product_prices': '170000|182000|194000'}",₫,0,216,50,7,4.2,Cakes
BÔNG LAN TRỨNG MUỐI MIẾNG LẺ,https://www.panacota.vn/products/bong-lan-trung-muoi-mieng,panacota,https://product.hstatic.net/200000723779/product/5f7b23bbd2e44e59b9a9f6a71133adad_52bced6bc98a4c4d8558e5a85c316eed_small.jpeg|https://product.hstatic.net/200000723779/product/9e2201e5ee3f48fcbcb93afe5f5cebf9_07c1dab333234e3a939225152ba6d16b_small.jpeg|https://product.hstatic.net/200000723779/product/bf35af745f49416dabf9273e964885c7_c5df46bdf6804745b65087f7c4f1633f_small.jpeg|https://product.hstatic.net/200000723779/product/89fdc2adbafa40d3896efd994ebab053_4de8ab62d0604a31a584454484af8b76_small.jpeg,1,BÔNG LAN TRỨNG MUỐI MIẾNG LẺ|BÔNG LAN TRỨNG MUỐI MIẾNG LẺ|BÔNG LAN TRỨNG MUỐI MIẾNG LẺ|BÔNG LAN TRỨNG MUỐI MIẾNG LẺ,PA-CA-165,"

Bông lan trứng muối miếng lẻ là sự kết hợp hoàn hảo giữa lớp vỏ giòn tan và phần nhân mềm mại, đậm đà. Dưới đây là mô tả về sản phẩm này:

Tên sản phẩm: Bông lan trứng muối miếng lẻ
Danh mục: Bánh ngọt","{'product_sizes': 'S|M|L', 'product_prices': '45000|57000|69000'}",₫,0,73,50,75,4.7,Cakes
BÔNG LAN TRỨNG MUỐI THƯỜNG LỚN,https://www.panacota.vn/products/bltm-sot-cheese-l,panacota,https://product.hstatic.net/200000723779/product/z5542714469881_c5b80384e3f8d483419d5f009fbc5f65_439a66ead68246f48baec25085308e30_small.jpg|https://product.hstatic.net/200000723779/product/b2a63805b3164fbaba19260c93d13d46_11eb71431faf486ea196e202d63dde26_small.jpg|https://product.hstatic.net/200000723779/product/img_1873_b6d0b675c73c4ef081e0b4850c7b4fbb_small.jpeg|https://product.hstatic.net/200000723779/product/img_1874_09ab18bded884af79ca428e79c46ebbe_small.jpeg,1,BÔNG LAN TRỨNG MUỐI THƯỜNG LỚN|BÔNG LAN TRỨNG MUỐI THƯỜNG LỚN|BÔNG LAN TRỨNG MUỐI THƯỜNG LỚN|BÔNG LAN TRỨNG MUỐI THƯỜNG LỚN,PA-CA-166,"Cốt bánh thơm phức, bông mềm, xốp nhẹ như mây, mềm tan trong miệng... Vị béo ngậy ngập tràn bởi sốt cheese sánh mượt đậm ngậy và sốt dầu trứng béo mướt...(Béo! Ngậy! Nhưng yên tâm là không hề ngấy!) Vị bùi bùi thơm ngon của rất nhiều trứng muối tuyển chọn, cùng với vị thịt đậm đà, mặn ngọt thơm lừng của chà bông xù tơi phủ kín trên mặt bánh...","{'product_sizes': 'S|M|L', 'product_prices': '230000|242000|254000'}",₫,5,333,50,68,2.7,Cakes
BÔNG LAN TRỨNG MUỐI THƯỜNG NHỎ,https://www.panacota.vn/products/bltm-sot-cheese-s,panacota,https://product.hstatic.net/200000723779/product/img_1875_a2587451bd974c05af1816a987a085ab_small.jpeg|https://product.hstatic.net/200000723779/product/fee142ae264043e2a7c3c7992fc1ad1f_319c550962e64dd8a4fa946f6bd4d9c4_small.jpg,1,BÔNG LAN TRỨNG MUỐI THƯỜNG NHỎ|BÔNG LAN TRỨNG MUỐI THƯỜNG NHỎ,PA-CA-167,"Cốt bánh thơm phức, bông mềm, xốp nhẹ như mây, mềm tan trong miệng... Vị béo ngậy ngập tràn bởi sốt cheese sánh mượt đậm ngậy và sốt dầu trứng béo mướt...(Béo! Ngậy! Nhưng yên tâm là không hề ngấy!) Vị bùi bùi thơm ngon của rất nhiều trứng muối tuyển chọn, cùng với vị thịt đậm đà, mặn ngọt thơm lừng của chà bông xù tơi phủ kín trên mặt bánh...","{'product_sizes': 'S|M|L', 'product_prices': '130000|142000|154000'}",₫,9,445,50,15,4.6,Cakes
BROWNIE,https://www.panacota.vn/products/brownie,panacota,https://product.hstatic.net/200000723779/product/8ea70db68353434f87809650c1181085_8611e723f0d04313a8ab6fa6bb2dbd93_small.jpg|https://product.hstatic.net/200000723779/product/43a46fd31fd94cd59969feb47ba28ca3_d17f829459bf4826b3540d9634a5081c_small.jpeg|https://product.hstatic.net/200000723779/product/1bfc0bc7a2854acc90bad363b6520477_17b34bc0af9645afba917cf5ce58c7ce_small.jpeg|https://product.hstatic.net/200000723779/product/24236122e0be4acf9207253841d6319d_c5666238449e4616b2fc4d086b6c8633_small.jpeg|https://product.hstatic.net/200000723779/product/5d15c424377648969c3288cd260e1fc2_7cb6bc846f514c42931719aca38154d9_small.jpeg,1,BROWNIE|BROWNIE|BROWNIE|BROWNIE|BROWNIE,PA-PA-042,Bánh socola đen cùng hạt hạnh nhân và óc chó.,55000,₫,0,271,50,84,4.4,Pastries & Pies
BURNT CHEESE CAKE- PHOMAI CHÁY (2 miếng),https://www.panacota.vn/products/banh-phomai-chay-hop-2-mieng,panacota,https://product.hstatic.net/200000723779/product/0ea6c8f6b86d4a7687610acbc96f1a97_58560f5238d2481aa78b9d41b76eda1b_small.jpg,1,BURNT CHEESE CAKE- PHOMAI CHÁY (2 miếng),PA-CH-021,"

Burt's Cheese Cake là sự kết hợp hoàn hảo giữa độ béo ngậy của phô mai và hương vị đặc trưng từ bánh quy giòn tan. Được làm từ những nguyên liệu tươi ngon nhất, mỗi miếng bánh đều mang đến cảm giác ngọt ngào đầy quyến rũ.

Phô mai Burnt Cheese Cake được làm từ sữa chua nguyên chất 100%, tạo nên kết cấu kem mịn cùng hương thơm béo ngậy phảng phất trong miệng khi thưởng thức. Thêm vào đó, lớp vỏ bánh quy giòn tan được nướng kỹ lưỡng để mang đến cho sản phẩm độ giòn vừa phải.

Sản phẩm này là sự lựa chọn tuyệt vời dành cho những người yêu thích bánh phô mai và muốn tìm kiếm một món ăn nhẹ ngọt ngào, thơm ngon giữa các bữa chính hay khi đang di chuyển. Hãy thưởng thức sự kết hợp hoàn hảo giữa vị béo ngậy của phô mai và hương vị giòn tan từ lớp vỏ bánh quy nhé!","{'product_sizes': 'S|M|L', 'product_prices': '85000|90000|95000'}",₫,0,192,50,8,4.8,Chilled & Cold
CREPE SOCOLA PHOMAI MIẾNG,https://www.panacota.vn/products/crepe-socola-phomai,panacota,https://product.hstatic.net/200000723779/product/400cf555e1a547689471bf4d22de3ec1_56dbd3d01a594d9d948ed494ab70ecfd_small.jpg|https://product.hstatic.net/200000723779/product/cbf6c2b588484f5e893ca381d449cd69_1924d7f70fd4431789001dc18b1f8c18_small.jpeg|https://product.hstatic.net/200000723779/product/img_5776_4525b22e4dfb4b0eaef0ccf0f2a87542_small.jpeg|https://product.hstatic.net/200000723779/product/img_5778_4e361a7090274bbfbdc25828569f3a6a_small.jpeg|https://product.hstatic.net/200000723779/product/img_5781_4f726f90859749bf814ac25cff6cd613_small.jpeg|https://product.hstatic.net/200000723779/product/img_5782_cc2e4f16c8884f1ba193dacfc4e58ab0_small.jpeg|https://product.hstatic.net/200000723779/product/img_5784_953d6c78117245ad969d76cb72566845_small.jpeg|https://product.hstatic.net/200000723779/product/img_5788_f07fd062893b49619acbc07e8dd177fc_small.jpeg|https://product.hstatic.net/200000723779/product/img_5791_caba6ff6a3214d95addcefcd0cf103e3_small.jpeg|https://product.hstatic.net/200000723779/product/img_5789_4fbe1bf3edce40eba06b9e611fff228f_small.jpeg|https://product.hstatic.net/200000723779/product/2b69fe4153b64b5dba0cdcc65832171b_0c3d3ec279d7420496111e8fef56d17c_small.jpg|https://product.hstatic.net/200000723779/product/f6323e3f208d4cd4b7d37f727655502c_3576a1e1e9154d74b8d943153c8bbee0_small.jpg|https://product.hstatic.net/200000723779/product/881d53d64301435e943461f610b50e2b_3853cb11669247d5b284c6b96d22ae7c_small.jpg,1,CREPE SOCOLA PHOMAI MIẾNG|CREPE SOCOLA PHOMAI MIẾNG|CREPE SOCOLA PHOMAI MIẾNG|CREPE SOCOLA PHOMAI MIẾNG|CREPE SOCOLA PHOMAI MIẾNG|CREPE SOCOLA PHOMAI MIẾNG|CREPE SOCOLA PHOMAI MIẾNG|CREPE SOCOLA PHOMAI MIẾNG|CREPE SOCOLA PHOMAI MIẾNG|CREPE SOCOLA PHOMAI MIẾNG|CREPE SOCOLA PHOMAI MIẾNG|CREPE SOCOLA PHOMAI MIẾNG|CREPE SOCOLA PHOMAI MIẾNG,PA-CA-168,"𝐂𝐡𝐨𝐜𝐨𝐥𝐚𝐭𝐞 𝐜𝐫𝐞𝐚𝐦 𝐜𝐡𝐞𝐞𝐬𝐞 𝐜𝐫𝐞𝐩𝐞 🍫🍫🍫🍰 Nhìn qua đã thấy lớp 𝐠𝐥𝐚𝐳𝐞 𝐜𝐡𝐨𝐜𝐨𝐥𝐚𝐭𝐞 𝐛𝐨́𝐧𝐠 đ𝐚̣̂𝐦 𝐧𝐠𝐚̣̂𝐲, thật sự khó cưỡng 🤤 🍰 Vỏ bánh crepe 𝐜𝐡𝐨𝐜𝐨𝐥𝐚𝐭𝐞 đ𝐞𝐧 đ𝐚̆́𝐧𝐠 hoà quyện cùng 𝐧𝐡𝐚̂𝐧 𝐤𝐞𝐦 𝐩𝐡𝐨𝐦𝐚𝐢 𝐭𝐮̛𝐨̛𝐢 𝐛𝐞́𝐨 𝐧𝐠𝐚̣̂𝐲 🤤🍰 Chưa kể vị 𝐨𝐫𝐞𝐨 nghiền bên trong nhân bánh làm dậy thêm mùi vị thơm ngon 🥰","{'product_sizes': 'S|M|L', 'product_prices': '75000|87000|99000'}",₫,0,498,50,69,1.8,Cakes
FINANCIER CARAMEL,https://www.panacota.vn/products/financier-caramel-le,panacota,https://product.hstatic.net/200000723779/product/bd8a999beff149c48fc71980e941e752_9f2731f033fb4e89898ca025a89fc879_small.jpg,1,FINANCIER CARAMEL,PA-PA-043,"

Financier Caramel là một loại đồ ngọt, thơm ngon được chế biến từ caramel chất lượng cao và đường. Sản phẩm này không chỉ hấp dẫn về mặt thị giác mà còn bổ dưỡng cho sức khỏe nhờ các thành phần tự nhiên.

Hương liệu của Financier Caramel có hương vị phong phú cùng với hương caramel đặc trưng tạo nên sự cân bằng hoàn hảo giữa ngọt ngào, đậm đà và độ kem mịn. Vị ngọt tự nhiên trong sản phẩm này không quá sắc nét như một số loại caramel khác trên thị trường nhưng vẫn đủ để khiến bạn cảm nhận được sự tươi mới.

Thành phần chính của Financier Caramel là đường trắng, đường nâu và caramel tự nhiên từ hạt điều hoặc các nguồn gốc khác. Sản phẩm cũng chứa các chất làm ngọt khác như mật ong hay siro phong tùy thuộc vào sở thích cá nhân.

Financier Caramel có nhiều hương vị để bạn lựa chọn: dâu tây, sô cô la đen, vani và kem. Sản phẩm này là một sự kết hợp hoàn hảo giữa đồ ăn nhẹ truyền thống với kiểu dáng hiện đại. Bạn có thể thưởng thức Financier Caramel như một món ăn vặt hàng ngày hoặc sử dụng trong các dịp đặc biệt để tạo nên không khí lễ hội.

Sản phẩm được đóng gói dạng hộp hoặc túi nhỏ, thuận tiện cho việc mang theo khi đi du lịch hay dã ngoại cùng bạn bè và gia đình. Vỏ hộp có hình ảnh minh họa đẹp mắt với màu sắc tươi sáng giúp bạn dễ dàng nhận biết loại caramel bên trong sản phẩm hơn.

Financier Caramel là một món quà tuyệt vời để tặng người thân, bạn bè hoặc đồng nghiệp nhân các dịp đặc biệt như sinh nhật hay ngày lễ tình yêu. Sản phẩm không chỉ thơm ngon mà còn mang ý nghĩa tinh thần sâu sắc khi chứa đựng sự ngọt ngào và tình cảm của người làm ra nó.

Financier Caramel là sản phẩm chất lượng cao được chế biến từ những nguyên liệu tốt nhất trên thị trường, đảm bảo an toàn cho sức khỏe. Bạn có thể yên tâm thưởng thức loại đồ ngọt này mỗi ngày mà không phải lo lắng về bất kỳ tác động tiêu cực nào đến cơ thể.

Hãy thử Financier Caramel và bạn sẽ cảm nhận được sự khác biệt!",25000,₫,0,165,50,82,4.5,Pastries & Pies
FINANCIER CRANBERRY,https://www.panacota.vn/products/financier-cranberry-le,panacota,https://product.hstatic.net/200000723779/product/93159a0bfd8f4dd99c98a782ee12b333_667566f7a604431a9d145aef9ba5a090_small.jpg,1,FINANCIER CRANBERRY,PA-PA-044,Đắm say trong hương vị của bơ nâu kết hợp với hạnh nhân thơm bùi và cranberry chua chua ngọt ngọt thơm phức,25000,₫,0,227,50,57,4.2,Pastries & Pies
FINANCIER DONUT MINI,https://www.panacota.vn/products/financier-donut-mini,panacota,https://product.hstatic.net/200000723779/product/img_8619_1adef5c61b0a4c87bab00453de5f7ce6_small.jpg|https://product.hstatic.net/200000723779/product/img_8620_9076c9a03f6c4e778d62306faddf231e_small.jpg|https://product.hstatic.net/200000723779/product/img_6265_1338da9e966d4b968452d6344c64935d_small.jpg|https://product.hstatic.net/200000723779/product/img_6266_6eb3e9421adf4007809aedcabd8b0aa7_small.jpg,1,FINANCIER DONUT MINI|FINANCIER DONUT MINI|FINANCIER DONUT MINI|FINANCIER DONUT MINI,PA-BI-018,"Những chiếc bánh Mini Donut với phần cốt Financier hạnh nhân bùi ngậy, mềm ẩm siêu ngon, bên trên phủ socola và các viên kẹo đường ngọt ngào lấp lánh.","{'product_sizes': 'S|M|L', 'product_prices': '15000|20000|25000'}",₫,0,178,50,8,4.9,Pastries & Pies
FINANCIER DONUT XIÊN QUE,https://www.panacota.vn/products/financier-donut,panacota,https://product.hstatic.net/200000723779/product/1eca77743bbb496badb66d8f58276249_304e4c63c50a4b37a840d1839caa2b9e_small.jpg|https://product.hstatic.net/200000723779/product/img_8619_3b9bc81267564d818e2dbfddf86a1209_small.jpg|https://product.hstatic.net/200000723779/product/img_8620_6e6435cf96aa4a718fc1ffc53d155443_small.jpg|https://product.hstatic.net/200000723779/product/donut_3_fbd5549ec16842f388ad573d18226de7_small.jpeg|https://product.hstatic.net/200000723779/product/img_6265_52177e103de3403eaf847217bf89eced_small.jpg|https://product.hstatic.net/200000723779/product/img_6266_a28a4894814e467b819cad5cc5b1b782_small.jpg|https://product.hstatic.net/200000723779/product/img_6267_a6da2c1f71cd4b1080bdfcc2aeb4a90a_small.jpg,1,FINANCIER DONUT XIÊN QUE|FINANCIER DONUT XIÊN QUE|FINANCIER DONUT XIÊN QUE|FINANCIER DONUT XIÊN QUE|FINANCIER DONUT XIÊN QUE|FINANCIER DONUT XIÊN QUE|FINANCIER DONUT XIÊN QUE,PA-BR-073,"Những xiên Mini Donut với phần cốt Financier hạnh nhân bùi ngậy, mềm ẩm siêu ngon, bên trên phủ socola và các viên kẹo đường ngọt ngào lấp lánh.",40000,₫,8,55,50,14,4.3,Breads & Buns
FINANCIER DONUT XIÊN QUE MINI,https://www.panacota.vn/products/banh-financier-donut,panacota,https://product.hstatic.net/200000723779/product/img_7772_639bc0bfb2754d258ef09c9d83cae69d_small.jpeg|https://product.hstatic.net/200000723779/product/ezy_watermark_25-11-2024_02-08-06-9160pm_68cc72e97e7d4d0bb8cd228bc6234fa5_small.jpg|https://product.hstatic.net/200000723779/product/img_7802_d7f3ddbbf6984365868e673eddcf169d_small.jpeg|https://product.hstatic.net/200000723779/product/img_7787_4e08ef5f76b5454786d53a2e8e8790c5_small.jpeg|https://product.hstatic.net/200000723779/product/img_7771_4017358dd0134351aead5f86a9c8530a_small.jpeg|https://product.hstatic.net/200000723779/product/img_7791_08ac379e17fd43c7b85ba0c91407f66a_small.jpeg|https://product.hstatic.net/200000723779/product/img_7777_42accc76162144d18c7d0ac7f23974e1_small.jpeg,1,FINANCIER DONUT XIÊN QUE MINI|FINANCIER DONUT XIÊN QUE MINI|FINANCIER DONUT XIÊN QUE MINI|FINANCIER DONUT XIÊN QUE MINI|FINANCIER DONUT XIÊN QUE MINI|FINANCIER DONUT XIÊN QUE MINI|FINANCIER DONUT XIÊN QUE MINI,PA-BR-074,"Bánh financier hạnh nhân, phủ socola và kẹo bi đường, trang trí chủ đề Giáng Sinh rực rỡ sắc màu.",40000,₫,9,214,50,27,3.9,Breads & Buns
MUFFIN MIX 4 VỊ,https://www.panacota.vn/products/muffin-mix-4-vi,panacota,https://product.hstatic.net/200000723779/product/c08d033197684f6fa385b970263fd5bd_5095725efc7147db8908e7a1b28751de_small.jpg|https://product.hstatic.net/200000723779/product/0e1772d04d6148a8a7cf0a98e6c5d5f8_691ceaa227ba4d53865849f8be72475f_small.jpeg|https://product.hstatic.net/200000723779/product/f98c239cf2bd4a45bca50723e02084b7_86db8c67922342e18ab17df12c3aea71_small.jpeg|https://product.hstatic.net/200000723779/product/ada8bbf655ba47c1a23cc1c11ff87b51_e8f9ce842b374c0d916ef13aacf8ff86_small.jpeg|https://product.hstatic.net/200000723779/product/5f670f3fd756440bb05f52b97d65b05c_6f09b76c736442f8ab4293c4bef91bb6_small.jpeg,1,MUFFIN MIX 4 VỊ|MUFFIN MIX 4 VỊ|MUFFIN MIX 4 VỊ|MUFFIN MIX 4 VỊ|MUFFIN MIX 4 VỊ,PA-PA-045,"Bánh nướng xốp mix 4 vị: Vanilla nho, Chocolate, Cherry, Cafe",95000,₫,0,159,50,56,4.9,Pastries & Pies
OPERA MIẾNG CẮT,https://www.panacota.vn/products/opera-cake,panacota,https://product.hstatic.net/200000723779/product/img_0813_9b348c0afb3e4bbf88ec4e95386d8467_small.jpg|https://product.hstatic.net/200000723779/product/47e8718757a44d829394e8da372967af_33c2967094b94cd18b452e80a644b32c_small.png|https://product.hstatic.net/200000723779/product/98c98bd3137d443d9dca75b8cb0c278b_94be726ca3894f88a78dd7a5ab0f00e1_small.jpg,1,OPERA MIẾNG CẮT|OPERA MIẾNG CẮT|OPERA MIẾNG CẮT,PA-CH-022,"Bánh opera được làm bằng các lớp bánh bông lan quét vừa đủ lượng siro cafe, các lớp kem bơ và phủ chocolate chảy trên mỗi lớp kem bơ.","{'product_sizes': 'S|M|L', 'product_prices': '60000|65000|70000'}",₫,0,427,50,87,3.8,Chilled & Cold
